,id,title,author,category,nationality,description,design,technology,market,investment,media,pdesign,ptechnology,pmarket,pinvestment,pmedia,photos
10,16,OWLED智能眼镜——基于场景智能LED眼镜设计,李冠炜,产品装备,中国,"OWLed is a smart glasses designed based on the scene of nightclubs and parties, mainly focusing on its appearance design. The high modularity makes the smart glasses more possible, which is in line with the characteristics of emphasizing personality of target groups, and can also better apply 3D scanning and 3D printing.  It provides an idea for the appearance design of intelligent eyes in B - end market.  
 
The core point of the design mainly lies in the combination of LED layout and face scanning, which is customized according to key data such as the distance of glasses and the bridge of the nose, so as to enhance the pixel point of LED display and enhance the visual performance. ",77.85714285714286,81.35714285714286,74.92857142857143,72.71428571428571,77.35714285714286,67.03707885742188,46.5933837890625,27.870967864990234,36.04069519042969,48.89999008178711,"[{'path': '16/hd/Desktop_-_1.png'}, {'path': '16/hd/untitled.1.jpg'}, {'path': '16/hd/untitled.2.jpg'}, {'path': '16/hd/untitled.3.jpg'}, {'path': '16/hd/untitled.4.jpg'}, {'path': '16/hd/摄图网_502305822_高科技角色扮演变妆不久的将来ai影像虚拟空间企业商用.jpg'}, {'path': '16/hd/海报.jpg'}, {'path': '16/hd/论文1.jpg'}]"
11,17,基于 3D 打印技术的国潮助听器设计,华自忠,产品装备,中国,"In recent years, guochao market is favored by young people, and 3D printing technology with low cost and high precision is increasingly sought after by business. Through relevant literature research and user interviews, the combination of medical treatment and fashion will help improve users' self-identification psychology. Based on this, the hearing aid is intended to solve the hearing impairment of young groups of self-identification psychology, hearing aid and national fashion jewelry combined, through the visual ""hiding"" to reduce the negative psychology of wearers. Hearing aid structure mainly includes the shell, screen, hearing aid and ear part. The shape of the shell cover is inspired by the mythic images in The Classic of Mountains and Seas, mainly including min and Lu Shu. The shell cover is connected with the earhang part by magnets, which makes it more convenient to replace the shell cover. In addition, the screen pattern can also be changed through the APP.
The APP is divided into two parts. The first part is the accessories menu bar. The recommendation sub-page in the accessories page displays the overall wearing effect picture and brief description, so that users can quickly choose the effect they like. The secondary shell page shows the existing shell cases and introduces the design of each one, and users can choose their favorite shell cases to buy. The secondary screen page provides users with a variety of screen patterns to choose, users can choose their favorite screen patterns to match, and can preview the matching effect on the page. The second part is the equipment page and fine tuning page. The device page and fine tuning page are used to display the effect drawing and power, as well as control the switch, volume, frequency and noise reduction functions of the hearing aid. In addition, the APP also provides remote fitting functions.",79.64285714285714,72.92857142857143,76.71428571428571,77.57142857142857,80.85714285714286,59.90244674682617,62.8671875,28.74964141845703,51.28291702270508,58.04175567626953,"[{'path': '17/hd/photo-1532074565847-ae9c3c0bfbf2_123.jpg'}, {'path': '17/hd/展板.jpg'}, {'path': '17/hd/结构图渲染.620.png'}, {'path': '17/hd/羊佩戴效果2.jpg'}, {'path': '17/hd/羊渲染.580.png'}, {'path': '17/hd/鹿角渲染.72.jpg'}]"
12,18,Watchcats,周子建,产品装备,中国,"Based on 3D printing technology, this product adopts bionic design in modeling and follows the principle of emotional design. It mainly discusses the design application in the neighborhood of wearable products based on the travel needs of pet groups and pets. The design idea of this product is to focus on the symbiotic relationship between pets and pet groups, and design a product that can not only record life, prevent pets from getting lost, but also provide video materials for pet groups, so that it can monitor the health and emotional state of pets while increasing the interest and functionality of the product, so as to ensure the healthy growth of pets.
The Product name is the Watchcats,the functions of this product design mainly include three points:
Function 1: intelligent pet seeking
Open the pet fun app on the mobile phone, connect the login device, click the call button, you can call by voice. When you see that you are close to the pet on the map, you can also click the call button, and the device will make a sound, so as to facilitate the search for the pet. At the same time, the positioning information is displayed, and the map software on the mobile phone is automatically opened for accurate positioning, so you can quickly find your favorite.",79.86666666666666,80.0,77.46666666666667,75.93333333333334,74.46666666666667,48.545475006103516,58.23724365234375,41.12947463989258,69.75729370117188,56.075077056884766,"[{'path': '18/hd/watchcats展板.jpg'}, {'path': '18/hd/产品使用图.png'}, {'path': '18/hd/产品使用图2.png'}, {'path': '18/hd/产品效果图.jpg'}, {'path': '18/hd/产品效果图.png'}, {'path': '18/hd/产品爆炸图.png'}, {'path': '18/hd/产品配色图.jpg'}, {'path': '18/hd/产品配色图.png'}]"
13,19,Elf Guard 智能矫正器,Liu Jian,产品装备,中国,"Elf Guard is a smart orthosis for posture correction and improved concentration, which mainly meets the healthy sitting needs of sedentary people and improves the efficiency of daily work. The overall shape is designed around the neck to make it more stable and comfortable to wear, thus alleviating the user's neck soreness. In terms of form, through the combination with headphones, it breaks through the dull impression of the previous orthosis, making it closer to fashion and technology products, so that users can wear it without pressure when they go out. In terms of functional operation, the back of the intelligent orthosis is equipped with infrared scanning and vibration sensors, which can detect and remind users of poor sitting posture and sedentary state in real time. The information is then transmitted to the main chip, collected and processed through data, and finally presented in a visual way on the user's mobile phone, and appropriate recommendations are given. In terms of function, it is mainly divided into three categories: normal mode, do not disturb mode, and focus mode. The normal mode is mainly to monitor and remind the user of the healthy sitting posture; the do not disturb mode, mainly used in some special occasions, to provide users with a more humane choice; the focus mode, through white noise and scientific decibels to give the user a quiet natural world, thereby improving the user's work and learning efficiency.",83.21428571428571,82.21428571428571,84.14285714285714,80.71428571428571,77.78571428571429,51.71120834350586,58.0638427734375,49.60354995727539,40.02045440673828,64.88321685791016,"[{'path': '19/hd/1.png'}, {'path': '19/hd/佩戴图.png'}, {'path': '19/hd/场景图.png'}, {'path': '19/hd/展板.png'}, {'path': '19/hd/总体视图.png'}, {'path': '19/hd/配色.png'}]"
14,20,A· F Wrist protector,Liu Lan,产品装备,,"First of all, my initial design inspiration is: in daily life, there are often unconsciously shaking legs, on the one hand, shaking legs will cause tables and chairs to vibrate and affect others; on the other hand, shaking legs will distract attention, affect work and study. So I wanted to use 3D printing technology to help design a leg protector that could stabilize the legs. But I wasn't sure what the value and significance of doing this was great, so I did a questionnaire survey with a total of 60 people, of which 40% were males, 60% were females, and the vast majority of them were 20-25 years old. The conclusion through the questionnaire survey is that ordinary people shaking their legs will not affect their lives so that they do not need to use specific products to improve, so I thought about what kind of people shaking their legs will have an impact on life, and then thought that extreme osteoporosis patients shaking their legs will cause great harm to the body, such as fractures, so I turned the direction of my research to such special groups.
The survey found that with the increase of China's elderly population, the incidence of osteoporosis is on the rise, which is a health problem worthy of attention in China and even the world. At present, the World Health Organization has listed osteoporosis, diabetes and cardiovascular disease as the three major killers that endanger the health of middle-aged and elderly people. The most common sites of osteoporotic fractures are the spine, hip, and wrist. Wrist fractures are the most common type of osteoporotic fractures in the elderly. When a person is about to fall, he will reflexively extend his palm to touch the ground to support and protect the body. At this time, the gravity of the body will be concentrated on the radius at the distal end of the forearm and fracture will occur. At this time, because the wrist is mostly in the straight position of the force, the distal end of the fracture is displaced to the dorsal side of the hand, and the wrist is viewed from the side, which will show a special spatula-like ""deformity."" So I chose to start my design from the wrist: using 3D printing technology to help customize a wrist brace to prevent wrist fractures in osteoporosis patients. After that, I went to collect various 3D printing and wrist protector information and pictures to lay the groundwork for the later design, and then interviewed osteoporosis patients and recorded the conversation content, followed by some of the steps to be carried out in the conventional design, user portraits, inspiration plates, sketches, sketches, and so on. Next up are my product design instructions. 
Printing the whole is composed of four parts, three gray-black parts are a palm part and two wrist parts plus a hand of the main part, the use of nylon material in hardness and toughness is strong, used to prevent the elderly daily life of the fall caused by fractures, the main part of the middle of the hollow shape can increase the wrist part of the activity area, with ropes to connect the three parts to achieve the effect of prevention. The overall size is about 88mm long, 86mm wide and 186mm high. Product name in A · F means Anti-fracture, Chinese means anti-fracture.",76.5,71.9375,74.4375,70.5625,73.5625,36.36029052734375,61.072242736816406,63.18672180175781,35.46965789794922,76.45682525634766,"[{'path': '20/hd/产品图1.png'}, {'path': '20/hd/产品图2.jpg'}, {'path': '20/hd/产品图3.jpg'}, {'path': '20/hd/使用效果图.jpg'}, {'path': '20/hd/场景图1.jpg'}, {'path': '20/hd/场景图2.jpg'}, {'path': '20/hd/实体产品图1.jpg'}, {'path': '20/hd/实体产品图2.jpg'}]"
15,21,未来1——头戴式口罩耳机,叶克标,产品装备,中国,"In the post-epidemic era, people are constantly switching between freedom and quarantine. The discomfort of wearing masks for a long time in the context of the epidemic has intensified people's psychological and physical pressure in life and travel.

Through the analysis and understanding of people's travel habits during the epidemic period. I have organically combined headphones and masks to correspond to people's lifestyles in different states by switching between the two states of the product. The inspiration of wearing headphones and the application of materials are also used to make masks more fit the face and improve comfort. Noise reduction and listening to music are good for decompression, and the function of intelligent AI screen makes epidemic travel more convenient.

I hope this product can give people more choices and freedom in travel activities through product functions and wearing comfort in this era.",77.8125,79.9375,73.5625,72.125,72.4375,50.31230545043945,63.00832748413086,80.99857330322266,42.926300048828125,58.66303253173828,"[{'path': '21/hd/55B43417816C694F5F50A650CB0818F9.png'}, {'path': '21/hd/772D6E2A03E4904A4BB16DB363D5C626.png'}, {'path': '21/hd/7814044B8C77E1CE04D9E7EEDBD8AC28.png'}, {'path': '21/hd/B9E5763E97E3F56EDB6AEBAA507EFDAA.png'}, {'path': '21/hd/CC7FF803997E2F30D3210735D00F39DD.png'}, {'path': '21/hd/展板A3.png'}]"
16,22,颈椎按摩风扇,吕晓云,交通工具,中国,"this is for a long period of excessive concentration of energy to make the neck and muscles in a prolonged state of excessive tension, causes the cervical Vertebra Ache question to carry on the design the point massage + the fan union product. The fixed massage part of the neck is matched with the mobile massage head, which can be used for point-to-point massage in different sore areas. The position can be changed flexibly, the massage contact is more flexible, it is more accurate and effective, and you can experience a more comprehensive massage experience, make neck ache get very good abate. Can Be in the process of easy massage, relax muscles, promote blood circulation, thus to alleviate fatigue, neck and shoulder pain and other effects. With the use of a small fan, not only can effectively improve neck and shoulder pain, stiffness, but also free hands to enjoy the cool, but also can solve the epidemic during the muggy feeling of wearing a mask, make the face more refreshing.",76.75,77.0,78.1875,74.625,74.4375,53.94925308227539,62.90202713012695,67.94430541992188,54.87120056152344,43.39931106567383,"[{'path': '22/hd/1.jpg'}, {'path': '22/hd/2.jpg'}, {'path': '22/hd/3.jpg'}, {'path': '22/hd/4.jpg'}, {'path': '22/hd/产品展板.jpg'}]"
17,23,3D打印穿戴式设备设计 多用便携旅行枕,吴旻祈,家居生活,中国,"This travel pillow is designed for patients with cervical spondylosis and people with long-distance travel needs. It combines both headphones and travel pillow‘s function to provide stronger support for the neck and maximize noise reduction while providing better sleep assistance. At the same time, the flexible adjustability makes the products meet different human needs. 3D printing technology is conducive not only to personalized customization and adjust the relationship between body and cushion, but also improved the quality of sleeping during travel. It also reduce daily neck fatigue, and contribute to spinal correction.
According to research, I found that whether there is a good travel pillow for us to have a long enough rest when we travel by car or flying for a long time is something we have to consider in the process of travel
Through my experience, most popular travel pillows in the market do not have much support or fitnesses, they can’t bring a good sense of experience else. Even worse, they may bring the chance of neck stiffness and shoulder pain.
Pillow needs to support the neck without feeling suspended. The most common U-shaped travel pillow generally believes that the most balanced posture of the spine is neutral posture, it can minimize the pressure on the body. But most people don't keep a neutral position when they sleep. This haven’t take care of different sleeping positions, and easy to increase the burden on the neck and lower back, resulting in neck stiffness or back pain when waking up. Some people with cervical discomfort not only need functional pillows on the road but also when going out for the night, but ordinary lying down pillows and travel pillows can’t combine at the same time, and it is not practical to carry them both.
It is estimated that nearly a quarter of the population will have neck pain, and bad pillow design is an important factor leading to this extremely high incidence rate. Improper pillow support has adverse effects on the cervical spine, resulting in not only neck pain and cervical headache, but also ultimately poor sleep quality.
In particular, patients with cervical spondylosis need to choose a pillow suitable for cervical physiological curvature according to the degree of cervical spondylosis and the principle of restoring cervical physiological curvature. This physiological curve not only ensures the external muscle balance of the cervical spine, but also maintains the physiological and anatomical state in the spinal canal. At the same time, the shape of Chinese YUANBAO with soft texture and good air permeability can also play a relative braking and fixation role on the head and neck, and reduce the abnormal activity of the head and neck during sleep.
The depth of cervical physiological curve is measured by Borden's measurement method. This personalized cervical pillow can also be customized. TPU powder material is selected to avoid the problems like texture is too soft and poor correction effect. There is no personalized orthopedic planning, and soft materials will also cause the correction strength and correction results to follow suit. Choosing an inappropriate pillow size may cause neck pain or aggravation. Everyone has different cervical curvature and different cervical soft tissue conditions. Some patients are in different stages of cervical spondylosis. Therefore, it is necessary to carry out personalized 3D printing cervical pillow design and personalized correction of cervical curvature. And the elasticity of soft tissues such as tendons and ligaments around the cervical spine.
During sleeping, noise penetrates the brain and activates two important areas of the brain, the auditory cortex and the amygdala, which stimulates a person's combat response. Especially in public transport, noise reduction can ensure better quality sleeping. In order to further improve the sleep quality, I use BBT technology to induce users to relieve psychological pressure and promote physical relaxation, so as to quickly enter the deep sleep state. In addition to the recommended mixing provided by the supporting app, users can also combine their preferences to find their own hypnotic music. Users can find their own deep and shallow sleep time zone through the sleep monitoring function. The intimate timing function solves the embarrassment that the alarm clock affects others, in public places. I deeply believes that users will feel the values of this product with every small detail.",73.875,76.0,77.125,73.0625,69.75,44.78483581542969,49.69849395751953,62.16255569458008,59.10578918457031,69.3412094116211,"[{'path': '23/hd/产品展板.jpg'}, {'path': '23/hd/使用场景.jpg'}, {'path': '23/hd/效果图.jpg'}, {'path': '23/hd/模型使用.jpg'}, {'path': '23/hd/模型展示.JPG'}]"
18,24,可穿戴椅子——外星骇客,周燕芬,产品装备,中国,"This is a chair that allows you to sit in when you want, fit the muscle curve of human legs, customized is your only, leg split design makes your legs move more freely.Break the routine, throw away the tedious tape, fixed support integration to make it more convenient to wear.
Inspired by a childhood animation —— alien hacker ghost, elegant body has a curve full of modern science and technology, the perfect combination of soft and mechanical, color inspiration from the electric light generated by the transformation, who don't want to have a omnitrix can become a superhero？",75.42857142857143,73.71428571428571,72.0,70.28571428571429,74.57142857142857,39.146549224853516,50.38565444946289,53.23231887817383,52.56899642944336,55.1036491394043,"[{'path': '24/hd/产品展版.png'}, {'path': '24/hd/俯视.jpg'}, {'path': '24/hd/效果3.jpg'}, {'path': '24/hd/效果图.jpg'}, {'path': '24/hd/白天场景.jpg'}, {'path': '24/hd/白天场景2.jpg'}]"
19,25,盲人可穿戴求助设备,张慧婷,产品装备,中国,"At the beginning of the creation of the work, I found through interviews that people who have been blind for a long time can master the ability to travel, and the common pain point in the early stage is: fear of contacting strangers, such as being afraid to ask strangers for help (crossing the road, wait for the bus, etc.). Today, the demand for other people to look up to the blind group still exists. So, starting from the higher-level needs of the blind (respect and love), through design, I trigger other people's sighs such as ""Oh! It turns out that blind people are cool too"". The main target users are people who are initially blind, hoping to reduce the proportion of them receiving malicious attitudes from the outside world through design. The work uses elements of bats, its ultrasonic positioning, and the image of the world that does not rely on vision to perceive the world is more suitable for the image of the blind. It also means auspiciousness in the folk. Extract the sharp and streamlined elements of the bat for expression. Deliver the ""I'm cool"" concept. I hope that after wearing it for the first blind, I can better feel the kindness of the world.",76.35714285714286,79.0,78.85714285714286,75.85714285714286,76.57142857142857,63.757957458496094,49.29111862182617,61.73103332519531,47.8228645324707,52.83069610595703,"[{'path': '25/hd/渲染.12.jpg'}, {'path': '25/hd/76d16b50ca6e1cc1c3233c231e415071-恢复的.png'}, {'path': '25/hd/untitled.6.jpg'}, {'path': '25/hd/展板.jpg'}, {'path': '25/hd/微信图片_20220505154744.png'}, {'path': '25/hd/渲染.8.jpg'}, {'path': '25/hd/渲染.10.jpg'}, {'path': '25/hd/渲染.16.jpg'}]"
20,26,植语app,林子钰,产品装备,中国,"My name is Lin Ziyu. From Shenzhen University. My inspiration comes from the internal voice of curiosity to the plant, through the principle of current induction, internal voice into plants may listen to the music, application scenario for the journey on foot, which I also about the relationship between man and nature thinking, under the age of the outbreak, we should walk into nature, found in the nature of the self redemption

My design idea is that by touching the plant, the device can produce music, because the internal resistance of different plants is not the same, by sensing different electric currents, combined with the computer to produce sound, to produce music.

The music heard during the journey is stored in the APP, and hikers can review their journey records at the end of the journey and recreate the music they have collected.

In the process of hiking, the hiker will sense the plant on the back side of the hand, and light will be emitted from the light hole in the palm to improve the interactive feedback.

The outer surface of the product is made of elastic plastic material, which is tight overall and can be firmly clasped on the user's hand. The surface texture has two kinds: rough and delicate. The rough side is the sensing area, and the inner surface is made of leather to enhance the wearing experience.

Inspired by leaves, the shape of the product is vivid and aesthetic.",83.47058823529412,79.23529411764706,75.88235294117646,74.29411764705883,80.88235294117646,48.24959945678711,46.02592468261719,49.51725769042969,60.38631057739258,45.02230453491211,"[{'path': '26/hd/A3-1.png'}, {'path': '26/hd/A3.png'}, {'path': '26/hd/IMG_4082.JPG'}, {'path': '26/hd/IMG_4092.JPG'}, {'path': '26/hd/IMG_432620220505-100040.JPG'}, {'path': '26/hd/IMG_432820220505-100138.JPG'}, {'path': '26/hd/IMG_437420220505-121217.JPG'}]"
21,27,可穿戴输液设备,林斯翰,产品装备,中国,"Design description: Intravenous infusion, as the main drug delivery in medicine? Type, is the most common in medical procedures? The treatment? No."" But Now? The generalisations? The infusion equipment structure is simple, low-cost, to the liquid level difference for its movement? The source of so in making? There will be many inconveniences along the way. Must the patient be accompanied when he or she needs to move during infusion? An officer to accompany him, and? Lift the infusion bottle.
Traditional infusion is with liquid level difference for move? The source of uncontrolled flow and patient infusion? It's hard to move. This product is manufactured in accordance with? Reach for the action? The source to squeeze the infusion, into? Flow rate control and get rid of the traditional infusion? It is not convenient to move when infusion type is used.",82.83333333333333,80.77777777777777,81.38888888888889,78.83333333333333,77.05555555555556,39.321685791015625,64.37975311279297,59.25446701049805,67.2848892211914,66.2323989868164,"[{'path': '27/hd/展板.jpg'}, {'path': '27/hd/微信截图_20220520172357.png'}, {'path': '27/hd/微信截图_20220520172420.png'}, {'path': '27/hd/微信截图_20220520172430.png'}, {'path': '27/hd/微信截图_20220520172441.png'}, {'path': '27/hd/微信截图_20220520172452.png'}, {'path': '27/hd/微信截图_20220520172503.png'}, {'path': '27/hd/微信截图_20220520172514.png'}]"
22,28,大眼科技你的异世界窗户,梁仔权,产品装备,中国,"Visual visual accessories based on traditional glasses, using the retinal imaging principle of the eyeball, emits image information from the imaging system of the product, enters the human eye through the refraction correction of the lens, and is accepted and analyzed by the human visual nervous system. People see the scene where the virtual three-dimensional model is combined with reality. As a high-tech visual product, in the form of a carrier of glasses accessories, it can be combined with the existing traditional glasses, turning the competition between high-tech products and traditional industries into cooperation, which is more conducive to technological innovation. In a future environment where visualization technology is mature, visual accessories for glasses are more conducive to product promotion and popularization than vr, ar, and mr . There is a good transition from the traditional glasses industry to technological glasses, which avoids the subversion of traditional industries by technology companies and leads to medical care in the glasses industry. A large number of people are unemployed, and the shortage of optical talents in science and technology enterprises is increasing, which promotes the smoothness of the scientific and technological revolution in the field of vision. A good product is not a product.",75.4,75.73333333333333,69.73333333333333,69.2,73.13333333333334,55.00156784057617,55.45359420776367,33.841732025146484,59.35559844970703,58.88526916503906,"[{'path': '28/hd/展板01.png'}, {'path': '28/hd/展板02.png'}, {'path': '28/hd/展板03.png'}]"
23,29,多功能穿戴式按摩仪,梁健聪,产品装备,中国,"Multi-functional health care eye mask can fully improve the microcirculation of the eye and surrounding tissues, improve the supply of nutrients, promote metabolism, activate cells, and have a certain amount of blood stasis, dehydration, anti-inflammatory and calming effect, comprehensively improve the internal environment of the eyes, improve the immunity of eye tissues, eliminate eye fatigue syndrome, and have a good effect on preventing and improving eye diseases such as myopia, cataracts, blurred vision, visual fatigue, and weakened vision in adolescents. It has a certain effect on removing wrinkles at the corners of the eyes and eliminating eye bags.
""Buy the most expensive eye cream, stay up the night at the latest."" ——Nowadays, this is the truest portrayal of countless office workers. Excessive use of the eyes and lack of sleep have also become common diseases of modern people, affecting each of us.
There are also tired eyes after working, reading, and using electronic products such as mobile phones. This is also the main market for massage eye masks.
This is a head-mounted massager designed for the myopic population, designed based on market demand. The product has both the function of massage and Bluetooth headset, which can extend the massager to the greatest extent to make the user feel convenient, ensure the uniqueness of the product, and make the product use efficiency reach the best.",75.07692307692308,71.92307692307692,72.61538461538461,69.61538461538461,70.61538461538461,57.33122253417969,53.83517837524414,39.0672607421875,55.03881072998047,64.34415435791016,"[{'path': '29/hd/演示文稿133333333333.jpg'}, {'path': '29/hd/c64edd3686ffd19ee568e814e9cb697.jpg'}, {'path': '29/hd/按摩仪渲染.130.jpg'}, {'path': '29/hd/按摩仪渲染.133.jpg'}, {'path': '29/hd/按摩仪渲染.142.jpg'}, {'path': '29/hd/按摩仪渲染.143.jpg'}, {'path': '29/hd/按摩仪渲染.144.jpg'}]"
24,30,ZHUDA健身发力指导设备,王姝丹,产品装备,中国,"This is a smart fitness sports equipment with a belt and two limb belts, which mainly meets the fitness crowd's training customization, movement guidance and posture correction functions in fitness. He detects your muscle state through EMG analysis, combines position sensor analysis, and gives correct force guidance and movement correction through three ways: touch, vision and hearing. And you can customize the fitness program and posture correction course for your personal situation. The product is modular and can be freely combined and combined. The product's fixed structure ensures stability while minimizing weight, so that there is no longer a constraint during fitness. It's like your personal trainer, what gives you fitness is companionship.",75.33333333333333,77.4,74.0,70.86666666666666,69.6,50.15532302856445,79.83015441894531,94.13262176513672,67.6894760131836,73.77249145507812,"[{'path': '30/hd/1.jpg'}, {'path': '30/hd/bab08e4ffb8126ac511c1e3404c8edc.jpg'}, {'path': '30/hd/场景1.jpg'}, {'path': '30/hd/场景2.png'}, {'path': '30/hd/展板1.jpg'}, {'path': '30/hd/展板2.jpg'}, {'path': '30/hd/渲染.383.jpg'}, {'path': '30/hd/渲染.412.jpg'}]"
25,31,Butterfly face decoration,王普,产品装备,中国,"In the moral of Venice mask, there is the meaning that wearing a mask can live with a new identity. Behind the mask, the age difference is eliminated, the old man becomes young, and the young man becomes old and cautious all at once. Young people disguise themselves as big people with the authority represented by masks. The old man tries his best to dress up as young, and even the more ignorant and stupid, the better. Men can become women and women can become men. This concept is also integrated into the face decoration design. Butterflies represent beauty and life. Butterflies are beautiful. They are gorgeous and colorful. They are floating, light and calm. Like girls, they are adorable and enviable. In folklore, after the death of relatives, they will turn into butterflies to visit the living. It symbolizes rebirth after death and the power of life. The shape of the water flow twists and turns forward, twists and turns, and keeps growing. It also adds flexible elements to the decoration. The face decoration is indeed changing, covering, decorating and replacing a certain facial feature on the wearer's face, transforming the appearance of the model. On the surface, it makes the wearer more confident. Born in an era when money can change appearance, is this randomness of transformation behavior a kind of technological progress? Or does it represent the morbid state of human management thinking? The whole face decoration adopts butterfly shape, which is composed of three parts: large butterfly wings wrapped around the face, four Inverted small butterfly wings and forward extending tentacles. The shape of wings is different, and the shape of tentacles is different. The part of the mask fixed on the head refers to the posture of liquid flow. The water flows in a winding, winding and undulating way, which is endless, presenting a flexible posture.",74.6923076923077,70.38461538461539,72.3076923076923,70.15384615384616,71.23076923076923,43.25862121582031,56.1645622253418,50.164634704589844,45.514739990234375,29.995615005493164,"[{'path': '31/hd/面具_展板.jpg'}, {'path': '31/hd/面饰1.jpg'}, {'path': '31/hd/面饰2.jpg'}, {'path': '31/hd/面饰3.jpg'}, {'path': '31/hd/面饰4.png'}]"
26,32,蝶骨,管诺,产品装备,中国,"The SPHENOID is a 3d printed knee pad wearable device. The name comes from the shape of its butterfly skeleton. The English name comes from the English word sphenoid. The SPHENOID is designed to incorporate sports equipment into people’s everyday fashion while protecting their knees during exercise. In the shape of the design into a lot of female users like the image of butterflies, in the color design used in the light luxury of champagne gold, hoping to make the product look young and energetic.",77.73333333333333,70.8,71.06666666666666,68.6,73.73333333333333,33.966190338134766,43.3922119140625,54.69486618041992,31.839147567749023,51.86948776245117,"[{'path': '32/hd/微信截图_20220520171601.png'}, {'path': '32/hd/展板.png'}, {'path': '32/hd/微信截图_20220520171453.png'}, {'path': '32/hd/微信截图_20220520171509.png'}, {'path': '32/hd/微信截图_20220520171520.png'}, {'path': '32/hd/微信截图_20220520171530.png'}, {'path': '32/hd/微信截图_20220520171543.png'}, {'path': '32/hd/微信截图_20220520171551.png'}]"
27,33,Handy头戴式相机,糜国敏,产品装备,中国,"A head-mounted sports camera designed for outdoor sports people and young people interested in smart products.
Let outdoor athletes easily shoot sports clips and record highlights at any time.
Free your hands, bring a better outdoor experience, and enjoy nature more deeply.
Meet the needs of self-timer, change the form of traditional photographic aids, reduce outdoor equipment, and go into battle easily.
At the same time, the exercise data of the athletes are recorded, which is convenient for the athletes to know the situation of physical movement.
This design also hopes that more people will change their daily life and go to nature after the epidemic.
Experience the joy of outdoor sports, feel the beauty of nature and the convenience brought by technology.
And in the era of vlog prevalence, you can easily record your life.",78.76470588235294,84.47058823529412,81.29411764705883,77.6470588235294,77.23529411764706,38.037376403808594,61.787498474121094,74.93805694580078,40.6323127746582,64.75732421875,"[{'path': '33/hd/产品效果1.png'}, {'path': '33/hd/佩戴效果1.jpg'}, {'path': '33/hd/佩戴效果2.png'}, {'path': '33/hd/展开应用场景.png'}, {'path': '33/hd/展板1.png'}, {'path': '33/hd/展板2.png'}, {'path': '33/hd/渲染.428.png'}]"
28,35,智能运动手套配件,肖瀚昱,产品装备,中国,"With the acceleration of the urbanization process, people live in noisy and annoying cities for a long time, and the fierce competition in the cities has created a tense atmosphere, and most people need to decompress and relieve pressure. In contrast to the high-pressure environment of the rapid development of the city, people are more yearning for the relatively slow pace of nature. People need to ""slow down"", go to nature, and release themselves.
When people exercise outdoors in the wild, in the face of unfamiliar wild environments, people may face problems such as: lack of light, disorientation, animal attacks, etc... Problems that pose a threat to life, in response to these problems, design a detachable smart glove accessory that can provide lighting, positioning, and eviction alarm functions, detachable accessories adapt to a variety of sports gloves, strong compatibility, suitable for various environments, built-in small power generation devices, provide accessories with power supply, no power anxiety. Gloves with smart accessories can give people a certain degree of self-help, survival ability, when the outdoor encounters danger can calmly deal with threats.",75.35714285714286,76.07142857142857,72.5,72.0,70.14285714285714,28.13067054748535,63.05574035644531,65.02770233154297,12.964908599853516,67.07933044433594,"[{'path': '35/hd/1.jpg'}, {'path': '35/hd/17.jpg'}, {'path': '35/hd/d4e18976b0a43678f80d41b20b4a726.jpg'}, {'path': '35/hd/dd25a8f3bd8db8f4e422fd7bf16f0af.png'}, {'path': '35/hd/布料带背景1.jpg'}, {'path': '35/hd/布料带背景2.jpg'}, {'path': '35/hd/带手1.jpg'}, {'path': '35/hd/带手2.jpg'}]"
